carat,cut,color,clarity,depth,table,price,x
0.7929925155296614,2,18,1,62.6,61.0,8.580167990577626,6.7
0.7884573603642702,3,18,2,62.2,58.0,8.656433258507741,6.78
0.6729444732424258,0,19,0,64.5,60.0,7.634820677745543,6.16
0.43178241642553783,4,20,4,61.8,54.0,7.45298232946546,5.24
0.2851789422336624,4,20,6,61.4,55.0,6.795705775173514,4.47
0.7227059828014898,3,16,1,61.3,60.0,8.227108234348146,6.59
0.7275486072772778,4,19,3,63.0,55.0,8.775240458738327,6.55
0.9242589015233319,4,21,2,62.0,56.0,9.465602553171852,7.36
0.2776317365982795,4,19,2,62.5,55.0,6.418364935936212,4.38
0.7178397931503169,2,21,4,63.1,59.0,8.98343977178426,6.49
0.5364933705145685,3,17,4,62.5,59.0,7.697575346802343,5.75
0.7371640659767197,3,18,1,61.2,62.0,8.388450315523512,6.63
0.6931471805599453,0,19,1,64.7,58.0,8.17244681834278,6.24
0.7323678937132266,2,18,3,62.2,57.0,8.547916364059079,6.5
0.6418538861723948,3,20,2,62.6,60.0,8.319717386850606,6.11
0.5596157879354227,3,21,2,59.9,54.0,7.923348211930154,6.0
0.20701416938432615,2,22,3,62.9,57.0,5.998936561946683,3.92
0.2776317365982795,4,19,3,61.5,55.0,6.364750756851911,4.39
0.29266961396282,4,19,3,62.0,55.0,6.391917113392602,4.46
0.262364264467491,3,22,1,62.9,58.0,6.354370040797351,4.29
0.9932517730102833,4,21,2,60.1,57.0,9.590419293693932,7.71
0.4252677354043441,4,19,3,61.6,56.0,7.382746449738912,5.24
1.1085626195212777,3,16,1,61.7,61.0,9.399223686605279,8.18
0.5306282510621704,3,19,3,62.9,62.0,7.844240718141811,5.63
0.5596157879354227,4,19,2,62.2,57.0,7.806696372521179,5.8
0.27002713721306015,4,22,5,61.6,54.0,6.734591659972948,4.37
0.2776317365982795,2,16,2,63.2,56.0,6.175867270105761,4.36
0.6418538861723948,3,21,1,60.4,59.0,8.257644958208228,6.24
0.3293037471426004,3,19,3,61.2,60.0,6.669498089857879,4.68
0.5364933705145685,3,19,3,60.3,59.0,7.8013913202914855,5.79
0.27002713721306015,4,19,7,61.9,56.0,6.8966943316227125,4.39
0.5306282510621704,3,20,2,62.1,58.0,7.826044013518965,5.64
0.262364264467491,4,17,4,61.5,58.0,6.12029741895095,4.28
0.832909122935104,3,22,1,61.5,58.0,8.86007342433278,6.98
1.0986122886681098,4,17,4,62.3,56.0,9.465602553171852,8.08
0.5364933705145685,4,21,3,61.7,56.0,7.904703913873747,5.73
0.8372475245337022,3,18,2,59.3,59.0,8.908694592507015,7.18
0.6981347220709844,4,20,5,61.6,56.0,9.101863895640099,6.43
0.412109650826833,3,21,4,61.6,57.0,7.595889917718538,5.13
0.9162907318741551,2,16,3,60.5,63.0,8.896861744480391,7.32
0.412109650826833,2,21,2,62.9,55.0,7.158513997329321,5.06
0.5538851132264376,3,22,2,60.6,60.0,7.884576510596324,5.88
0.8878912573524571,0,21,2,65.1,56.0,8.978282203272398,7.1
0.6418538861723948,3,17,4,60.7,58.0,8.053887083618223,6.3
0.6471032420585384,3,18,3,62.3,57.0,8.285008895449879,6.22
0.5653138090500605,1,19,4,60.3,60.7,8.046229101075378,5.86
0.7227059828014898,3,17,2,62.9,60.0,8.332308352219117,6.47
0.4382549309311553,2,22,2,61.6,56.0,7.365812837209472,5.24
0.29266961396282,3,19,3,61.2,59.0,6.641182169740591,4.49
0.7975071958841881,2,19,4,61.2,58.0,9.133675287040697,6.85
0.9202827531436926,3,20,3,59.1,60.0,9.632597042724184,7.52
0.4054651081081644,4,22,2,62.6,57.0,7.411556287811163,5.1
0.7747271675523681,1,17,2,60.0,64.0,8.430981494597171,6.91
0.7747271675523681,3,17,2,62.6,58.0,8.500047032581268,6.71
0.5877866649021191,1,21,3,63.3,59.0,8.121480374750751,5.82
0.3506568716131694,4,22,4,62.3,57.0,7.208600337960199,4.8
0.5364933705145685,3,19,2,62.3,56.0,7.7336835707759,5.69
0.5877866649021191,0,19,1,61.2,58.0,7.717351272185329,5.96
0.27002713721306015,4,19,6,61.8,54.0,6.672032945461067,4.39
0.5481214085096876,3,20,3,58.7,57.0,7.9665866976384025,5.97
0.7929925155296614,4,20,3,62.9,54.0,9.054621796976763,6.82
0.262364264467491,3,19,6,60.6,61.0,6.921658184151129,4.35
0.5709795465857378,3,21,3,60.5,59.0,8.081784206935001,5.98
0.959350221334602,3,17,2,62.0,58.0,9.102643796520809,7.46
0.4382549309311553,3,21,1,59.7,58.0,7.146772179452637,5.33
0.5423242908253617,3,16,3,61.4,58.0,7.573017256052546,5.76
0.31481073984003355,3,18,4,60.9,60.0,6.726233402358747,4.63
0.262364264467491,3,19,4,61.9,59.0,6.406879986069314,4.3
0.9360933591703349,4,16,1,62.0,56.0,8.82555985506085,7.42
0.31481073984003355,3,20,5,62.9,56.0,6.855408798609928,4.58
0.27002713721306015,3,18,4,62.9,58.0,6.54965074223381,4.34
0.4382549309311553,4,20,1,61.7,55.0,7.076653815443951,5.26
0.7030975114131134,3,19,3,62.5,58.0,8.74862232231722,6.41
0.20701416938432615,2,20,5,61.4,56.0,6.369900982828227,3.94
0.6981347220709844,1,17,0,63.1,57.0,7.953318346560431,6.35
0.2851789422336624,3,20,3,60.1,58.0,6.502790045915623,4.45
0.5306282510621704,0,21,2,64.4,53.0,7.900266036767701,5.61
0.4824261492442927,0,20,5,57.1,60.0,7.644440761556566,5.65
0.2776317365982795,1,22,2,63.6,56.0,6.6293632534374485,4.37
0.5538851132264376,4,17,2,61.3,56.0,7.926602599181384,5.82
0.41871033485818504,4,18,6,61.2,57.0,7.501082124259871,5.17
0.6678293725756554,2,18,1,59.0,59.0,8.112527763478637,6.38
0.412109650826833,2,21,1,58.3,63.0,7.143617602704121,5.21
0.2776317365982795,4,19,4,62.0,56.0,6.470799503782602,4.37
0.7030975114131134,3,19,3,61.5,59.0,8.566173813637858,6.4
0.5709795465857378,3,21,4,60.8,56.0,8.089789175789319,5.95
0.7561219797213337,2,20,2,61.2,59.0,8.520786726926367,6.72
0.3435897043900769,3,20,2,59.8,59.0,6.628041376179533,4.82
0.48858001481867097,4,16,2,61.8,56.0,7.356279876550748,5.47
0.5709795465857378,4,22,3,61.8,56.0,8.222016437202196,5.84
0.27002713721306015,3,19,6,60.5,60.0,6.705639094860003,4.33
0.5364933705145685,4,19,2,61.4,57.0,7.77779262633883,5.76
0.7884573603642702,4,21,1,61.1,55.0,8.611593866837723,6.9
0.6981347220709844,3,19,4,62.6,59.0,8.779557455883728,6.38
0.262364264467491,2,19,5,61.3,57.0,6.529418838262226,4.29
0.5306282510621704,4,22,1,62.1,55.0,7.845416036592485,5.68
0.412109650826833,3,19,3,61.3,59.0,7.275172319452771,5.17
0.2776317365982795,2,18,4,61.7,61.0,6.331501849893691,4.38
0.8020015854720274,2,21,6,61.2,59.0,9.672752760526098,6.9
0.412109650826833,4,19,4,61.5,54.9,7.443663683115591,5.13
0.262364264467491,4,21,3,61.2,55.0,6.739336627357174,4.35
0.5364933705145685,4,19,2,61.6,56.0,7.882314918980268,5.73
0.262364264467491,3,22,1,61.0,61.0,6.354370040797351,4.31
0.5709795465857378,4,21,2,61.0,56.0,8.250097752572845,5.92
0.23111172096338664,2,22,5,59.1,59.0,6.393590753950631,4.21
0.9202827531436926,4,17,3,62.3,57.0,9.13755460225053,7.28
0.4382549309311553,3,20,2,60.2,58.0,7.252053951852814,5.31
1.1786549963416462,3,16,2,61.8,61.0,9.680656452403964,8.46
0.9858167945227653,3,19,4,58.2,57.0,9.506436943028982,7.89
0.7371640659767197,4,20,7,61.6,55.0,9.383368881858544,6.59
0.4054651081081644,4,20,1,61.6,54.0,6.984716320118266,5.09
0.712949807856125,1,20,4,63.2,57.0,8.909235279192261,6.41
0.6981347220709844,3,21,1,61.0,56.0,8.382975849296429,6.42
0.27002713721306015,4,16,4,61.9,54.7,6.063785208687608,4.34
0.8020015854720274,3,17,3,61.1,60.0,8.733432966413652,6.95
0.9202827531436926,1,17,2,63.7,61.0,8.999372396592106,7.11
0.27002713721306015,4,18,2,61.3,56.0,6.142037405587356,4.36
0.29266961396282,3,21,1,59.9,59.0,6.169610732491456,4.55
0.7929925155296614,1,18,2,58.2,58.0,8.70334075304372,6.98
1.1118575154181303,4,16,2,59.1,59.0,9.437874271591685,8.29
0.44468582126144574,2,19,2,61.8,55.0,7.216709486709457,5.28
0.6523251860396903,1,19,1,63.8,57.0,7.8928255262511176,6.19
0.9202827531436926,3,17,1,62.6,59.0,8.894670262984233,7.31
0.3506568716131694,3,21,2,62.0,58.0,6.583409222158765,4.82
0.6151856390902334,2,21,3,63.6,56.0,8.293549515060345,5.97
0.4637340162321401,4,19,3,62.1,57.0,7.4815557019095165,5.36
0.3506568716131694,4,20,4,61.0,57.0,6.939253946041508,4.84
0.33647223662121295,1,20,6,60.6,62.0,6.985641817639208,4.71
0.22314355131420976,2,19,6,60.6,55.0,6.26530121273771,4.12
0.2468600779315258,4,18,7,63.0,55.0,6.375024819828097,4.14
0.5364933705145685,1,19,4,58.1,59.0,7.874358824729881,5.85
0.4382549309311553,2,20,3,62.1,55.4,7.48324441607385,5.25
0.41871033485818504,3,21,2,60.3,58.0,7.222566018822171,5.2
0.5364933705145685,4,22,3,62.1,56.0,8.10832229017324,5.71
0.6931471805599453,4,20,1,61.3,56.0,8.401333305321703,6.46
0.27002713721306015,4,21,2,60.6,56.0,6.39024066706535,4.39
0.9242589015233319,3,21,4,60.6,58.0,9.718903438087914,7.38
0.5306282510621704,4,22,5,62.0,53.4,8.382518288089635,5.69
0.6471032420585384,4,21,2,60.7,56.0,8.20685642839965,6.26
0.7975071958841881,2,19,5,59.3,58.0,9.180602553712227,6.97
0.7884573603642702,3,20,2,60.1,59.0,8.893298144217916,6.92
0.4054651081081644,2,22,3,63.4,57.0,7.395107546562485,5.05
0.9001613499442714,3,22,1,62.0,55.0,9.069237530998182,7.32
1.1662709371419244,3,18,1,61.3,60.0,9.568014816247999,8.35
0.29266961396282,1,22,2,63.1,57.0,6.440946540632921,4.44
0.7178397931503169,3,18,1,62.8,56.0,8.117610746466228,6.54
0.5481214085096876,3,18,1,61.2,59.0,7.438383530044307,5.83
0.41871033485818504,4,19,5,61.4,55.3,7.579678823090456,5.18
1.1184149159642893,4,18,1,62.0,57.0,9.309370895439137,8.1
0.9202827531436926,2,18,3,62.4,55.6,9.401704256754366,7.28
1.0986122886681098,0,17,1,65.9,57.0,9.290444616217844,7.96
0.7466879474879752,1,22,1,58.0,62.0,8.520388082312756,6.77
0.6981347220709844,3,20,5,61.8,55.0,9.069813136839207,6.45
0.27002713721306015,4,22,3,62.2,56.0,6.849066282633458,4.36
0.33647223662121295,4,18,1,62.6,55.0,6.293419278846481,4.7
0.9202827531436926,4,16,4,61.6,58.0,8.995660899074103,7.35
0.4574248470388754,4,22,1,61.7,54.0,7.213031659834869,5.4
0.6931471805599453,1,22,1,64.3,59.0,8.310414994188292,6.21
0.262364264467491,0,20,3,56.3,64.0,6.593044534142437,4.44
0.598836501088704,2,16,1,62.0,58.0,7.685243607975833,5.93
0.5364933705145685,2,21,3,58.5,57.0,7.875119281040293,5.87
0.3646431135879093,1,16,4,63.2,57.0,6.543911845564792,4.82
0.7178397931503169,3,19,1,60.1,60.0,8.250358951477294,6.58
1.2584609896100056,3,18,1,62.4,57.0,9.771269582708419,8.72
0.4762341789963716,3,21,2,60.1,59.0,7.502738210754851,5.51
0.33647223662121295,1,21,2,63.2,56.0,6.5337888379333435,4.65
0.2468600779315258,4,20,2,60.6,55.0,6.1779441140506,4.26
0.29266961396282,4,21,3,62.5,55.0,6.61472560020376,4.46
0.3506568716131694,4,22,2,61.7,56.0,6.947937068614969,4.83
0.8109302162163288,4,18,1,61.6,55.0,8.704668113450987,6.89
0.7178397931503169,2,18,1,63.8,58.0,8.321907968230423,6.38
0.7466879474879752,3,17,2,61.9,58.0,8.288785810426928,6.63
0.7030975114131134,4,19,5,59.2,58.0,9.000606507571892,6.56
0.5933268452777344,4,20,2,61.5,57.0,8.138272638530186,6.01
0.5364933705145685,2,17,3,61.1,60.0,7.776954403322442,5.72
0.262364264467491,4,22,4,61.6,54.0,6.577861357721047,4.34
0.3506568716131694,4,18,7,61.9,56.0,7.104144092987527,4.79
0.76080582903376,2,22,2,60.2,60.0,8.868835492826895,6.7
0.712949807856125,2,20,1,62.4,54.0,8.381373468273702,6.46
0.3435897043900769,4,19,2,62.6,54.0,6.828712071641684,4.78
0.6043159668533294,4,18,1,61.8,57.0,7.530479995245536,6.08
0.9360933591703349,4,19,1,60.7,55.0,9.162304922937626,7.54
0.6418538861723948,0,22,1,66.0,58.0,8.072779333169498,6.0
0.7701082216960736,3,18,2,61.9,59.0,8.535425959677298,6.73
0.4637340162321401,4,17,4,61.8,55.0,7.2456550675945355,5.41
0.9282193027394289,3,16,7,61.1,58.0,9.169205828617628,7.45
0.6471032420585384,3,18,3,59.6,60.0,8.274357006756292,6.25
0.2546422183735807,2,20,5,60.2,58.0,6.499787040655854,4.29
0.5596157879354227,3,20,3,59.6,59.0,7.950149887652018,6.04
0.6575200029167941,1,22,1,61.4,63.0,8.334711621820917,6.22
0.7514160886839212,3,20,1,60.5,59.0,8.427487278331744,6.73
0.3435897043900769,4,21,2,61.5,55.0,6.568077911411976,4.78
0.44468582126144574,2,19,2,61.1,56.0,7.25063551189868,5.32
0.37156355643248307,4,19,6,61.5,57.0,7.168579897264035,4.91
0.6931471805599453,3,22,2,61.4,58.0,8.536407410340042,6.4
0.4510756193602166,3,22,3,61.7,60.0,7.6246189861593985,5.32
0.4510756193602166,4,19,3,61.8,56.0,7.455298485683291,5.35
0.8020015854720274,2,17,2,60.5,58.0,8.659386957119413,6.9
0.7227059828014898,2,19,3,60.1,58.0,8.734399150063695,6.64
0.41871033485818504,4,21,3,61.5,56.0,7.3632795869630385,5.18
0.5306282510621704,4,22,4,62.6,58.0,8.098034756176071,5.64
0.262364264467491,4,21,3,61.8,56.0,6.490723534502507,4.29
0.6418538861723948,2,20,1,62.0,61.0,8.235095497258357,6.14
0.7884573603642702,3,20,3,62.1,54.0,9.082166033252674,6.77
0.29266961396282,3,19,3,61.3,58.0,6.641182169740591,4.53
0.5481214085096876,3,17,3,59.7,59.0,7.717351272185329,5.81
0.2851789422336624,3,19,5,61.9,58.0,6.873163834212518,4.43
0.7275486072772778,2,19,3,62.9,59.0,8.783549477153265,6.49
0.33647223662121295,1,22,1,63.9,53.0,6.683360945766275,4.71
0.7884573603642702,2,19,4,62.5,57.0,9.005895898094458,6.84
0.7654678421395714,3,17,2,62.2,56.0,8.442038517815478,6.77
0.27002713721306015,4,22,5,61.7,54.0,6.704414354964107,4.38
0.5306282510621704,3,19,4,61.4,59.0,7.8383433155571165,5.74
0.33647223662121295,2,19,4,60.4,57.0,6.634633357861686,4.76
0.6981347220709844,2,21,2,62.8,59.0,8.597297435657898,6.41
0.7884573603642702,3,18,2,60.8,60.0,8.745602852402946,6.9
0.27002713721306015,1,21,6,60.9,61.0,6.587550014824796,4.32
0.23901690047049992,2,19,7,60.8,57.0,6.340359303727752,4.2
0.8020015854720274,2,18,6,62.5,58.0,9.036701015565063,6.77
0.412109650826833,3,19,1,60.8,59.0,6.959398512133975,5.2
0.3293037471426004,4,20,2,61.3,56.0,6.824373670043086,4.69
0.7884573603642702,4,17,1,59.6,61.0,8.495152060539358,6.95
0.6471032420585384,1,18,4,63.4,56.0,8.366137716496281,6.12
0.7975071958841881,3,21,1,61.5,58.0,8.738414897167749,6.81
0.23901690047049992,2,21,3,61.3,58.0,6.154858094016418,4.13
0.41871033485818504,4,20,3,61.1,56.0,7.3938782901077555,5.19
0.6981347220709844,3,20,4,61.2,59.0,8.9850695596458,6.48
0.262364264467491,4,18,3,62.4,55.0,6.198478716492308,4.28
0.9202827531436926,1,18,3,64.0,59.0,9.210440366976517,7.25
0.2851789422336624,3,17,5,61.5,58.0,6.612041034833092,4.45
0.7275486072772778,4,19,5,62.4,54.0,9.035272443893536,6.51
0.4762341789963716,3,22,2,61.6,58.0,7.387090235656757,5.37
0.6043159668533294,4,21,2,61.5,55.0,8.300280189852664,6.05
0.7514160886839212,4,22,0,60.6,55.0,8.32845106681936,6.73
0.5766133643039938,1,21,1,64.0,57.0,7.77485576666552,5.84
0.959350221334602,2,16,2,61.7,60.0,8.948455992345542,7.45
0.23901690047049992,2,19,4,61.0,54.0,6.0867747269123065,4.19
0.4382549309311553,4,20,3,61.2,55.0,7.365812837209472,5.28
0.27002713721306015,2,21,2,63.1,57.0,6.54965074223381,4.31
0.33647223662121295,4,21,5,61.4,59.0,7.009408932708637,4.71
0.6418538861723948,4,20,3,60.5,54.0,8.418918622147897,6.22
0.5933268452777344,4,19,4,62.3,57.0,8.173293438966228,5.99
0.2776317365982795,3,20,6,62.7,60.0,6.898714534329988,4.35
0.3293037471426004,4,22,5,62.1,56.0,7.10085190894405,4.65
0.29266961396282,4,18,2,61.3,57.0,6.267200548541362,4.54
0.7030975114131134,3,19,3,62.0,57.0,8.627302414096267,6.48
0.8020015854720274,4,17,3,62.4,58.0,8.827321452697849,6.81
0.4824261492442927,2,20,3,59.8,58.0,7.621684998724611,5.55
0.9202827531436926,3,20,2,63.0,58.0,9.38915578944085,7.32
0.3784364357202451,4,16,6,61.8,56.0,6.926577033222725,4.97
0.6418538861723948,3,17,4,62.9,60.0,8.156223323194624,6.09
0.3435897043900769,2,17,5,61.3,60.0,6.699500340161678,4.77
0.6981347220709844,2,19,2,63.4,58.0,8.527539483470381,6.29
0.6981347220709844,2,18,2,63.4,59.0,8.484049972822984,6.34
0.412109650826833,4,20,1,60.2,55.0,7.083387847625295,5.19
0.3435897043900769,3,20,1,60.8,58.0,6.7226297948554485,4.83
0.262364264467491,4,22,2,62.0,56.0,6.315358001522335,4.3
0.6931471805599453,1,19,4,63.9,55.0,8.686260632531775,6.28
0.6981347220709844,0,17,2,65.5,58.0,8.0959035329611,6.28
0.27002713721306015,4,19,4,62.1,55.0,6.439350371100098,4.33
0.27002713721306015,3,20,3,62.3,60.0,6.439350371100098,4.32
0.6418538861723948,4,19,2,62.5,55.0,8.357259153499912,6.17
0.3784364357202451,2,19,4,62.8,57.0,6.956545443151569,4.92
0.9202827531436926,4,16,3,61.7,57.0,8.9680140012452,7.44
0.76080582903376,3,18,2,60.7,58.0,8.517992871586802,6.76
0.9242589015233319,3,19,6,60.4,59.0,9.686885061765299,7.48
0.636576829071551,3,19,2,61.1,58.0,8.068089626278244,6.24
0.3506568716131694,4,19,3,60.8,57.0,6.742880635791903,4.82
0.3435897043900769,2,22,2,64.1,54.0,6.536691597591305,4.72
0.6418538861723948,2,20,3,62.6,58.0,8.451480648050856,6.08
0.262364264467491,2,21,6,60.5,57.0,6.760414691083428,4.37
0.262364264467491,4,17,6,61.1,57.0,6.565264970035361,4.36
0.33647223662121295,1,22,3,63.2,57.0,6.668228248417403,4.65
0.9202827531436926,2,17,2,63.0,59.0,9.07783702216309,7.26
0.4054651081081644,1,21,1,58.2,59.0,7.002155954403621,5.24
0.2776317365982795,4,21,3,61.6,55.0,6.803505257608338,4.42
0.2776317365982795,2,20,6,59.4,59.0,6.787844982309579,4.45
0.35767444427181594,3,19,5,62.2,55.0,7.029972911706386,4.84
0.262364264467491,2,19,5,63.2,57.0,6.778784897685177,4.27
1.1019400787607843,0,20,2,58.6,95.0,9.502114062331216,8.32
0.7514160886839212,4,16,2,62.4,57.0,8.484876589939695,6.65
0.2776317365982795,2,19,3,60.2,57.0,6.331501849893691,4.42
0.5306282510621704,1,20,1,59.0,57.0,7.650168700845001,5.8
0.708035793053696,3,22,5,61.7,59.0,9.0442857876461,6.43
0.5306282510621704,1,20,2,57.2,63.0,7.784057002639929,5.84
0.8544153281560676,1,17,3,59.2,65.0,8.632484235750972,7.18
0.3220834991691133,4,21,6,62.4,56.0,7.145196134997171,4.64
0.262364264467491,2,22,3,62.5,59.0,6.566672429803241,4.23
0.6259384308664953,4,22,2,62.6,56.0,8.32093496888341,6.17
0.7884573603642702,4,18,3,62.2,55.0,8.847503625923641,6.76
1.0043016091968684,3,17,4,61.8,58.0,9.491828300264636,7.75
0.8372475245337022,3,18,1,61.7,59.0,8.422662707570003,7.03
0.3646431135879093,2,21,4,59.7,59.0,6.994849985833071,4.94
0.41871033485818504,2,21,2,62.7,57.0,7.237059026124737,5.1
0.3001045924503381,4,20,3,60.5,57.0,6.810142450115136,4.6
0.29266961396282,4,21,2,61.2,57.0,6.45833828334479,4.48
0.27002713721306015,2,19,1,63.0,57.0,6.013715156042802,4.32
0.9202827531436926,0,18,2,55.8,61.0,8.92399074475818,7.72
0.6931471805599453,3,20,2,60.6,62.0,8.596189197642735,6.43
0.6418538861723948,1,22,2,61.9,64.0,8.1797604936999,6.0
0.2851789422336624,4,22,1,62.9,56.0,6.448889394146858,4.43
0.23901690047049992,4,21,4,61.6,55.0,6.154858094016418,4.16
0.5364933705145685,3,22,1,61.6,60.0,7.748460023899697,5.7
0.6418538861723948,0,20,3,64.7,54.0,8.276903481267057,6.09
1.0986122886681098,1,17,4,58.8,65.0,9.671050954310326,8.1
0.412109650826833,3,18,1,62.9,56.0,7.026426808699636,5.08
0.4700036292457356,4,19,1,59.1,56.0,7.1316985104669115,5.58
0.8020015854720274,2,18,2,63.0,55.0,8.642238680390461,6.72
0.5364933705145685,4,18,1,62.1,57.0,7.660585461703256,5.68
0.708035793053696,4,20,2,62.6,57.0,8.588024372176829,6.42
0.6981347220709844,3,22,2,58.1,61.0,8.546363568716018,6.66
0.41871033485818504,4,19,5,60.9,56.0,7.527793987721444,5.22
0.6418538861723948,2,22,2,60.4,59.0,8.486115235845377,6.21
0.7929925155296614,4,17,1,60.6,56.0,8.535425959677298,6.92
0.7323678937132266,4,17,2,62.6,53.9,8.527143522269405,6.51
0.6981347220709844,3,19,3,62.4,59.0,8.663542087751374,6.45
0.5423242908253617,2,18,4,62.8,56.0,7.699389406256737,5.72
0.262364264467491,4,22,3,61.8,55.0,6.815639990074331,4.34
0.7275486072772778,4,21,2,60.4,57.0,8.51197962436335,6.62
0.27002713721306015,4,17,3,59.9,57.0,6.326149473155099,4.4
0.76080582903376,2,21,7,63.3,57.0,9.445254378889308,6.63
0.7884573603642702,4,18,2,62.1,56.0,8.782476268924539,6.83
1.1878434223960523,3,18,2,59.3,58.0,9.54108193388841,8.6
0.35767444427181594,3,19,2,62.7,56.0,6.876264611890766,4.83
0.6931471805599453,3,20,2,63.0,60.0,8.351138607086154,6.34
0.5306282510621704,4,21,1,62.0,56.0,7.631431664576906,5.71
0.33647223662121295,2,19,5,59.2,63.0,6.852242569051878,4.88
0.3506568716131694,4,21,5,61.3,56.0,7.104144092987527,4.81
0.2776317365982795,4,22,3,61.9,57.0,6.880384082186005,4.39
0.4382549309311553,4,17,2,61.3,56.0,7.221105098182496,5.29
0.27002713721306015,4,19,3,61.7,55.0,6.300785794663244,4.35
0.2776317365982795,4,18,5,62.2,54.0,6.444131256700441,4.42
0.7793248768009976,3,17,4,62.6,59.0,8.608495349823023,6.73
0.262364264467491,3,22,3,60.9,58.0,6.815639990074331,4.35
0.43178241642553783,4,17,3,61.9,56.0,7.13966033596492,5.2
0.7747271675523681,3,19,4,60.6,60.0,8.944680683558895,6.81
0.4510756193602166,4,19,4,62.1,56.0,7.575584651557793,5.33
0.262364264467491,3,19,6,62.6,58.0,6.921658184151129,4.29
0.7793248768009976,4,21,4,61.4,57.0,9.315150736328528,6.77
0.412109650826833,2,20,5,62.0,55.0,7.621684998724611,5.11
1.169381359556317,4,16,4,61.8,59.0,9.722565016655881,8.34
0.3435897043900769,3,19,4,61.5,58.0,6.8690144506657065,4.8
0.2776317365982795,2,18,5,61.6,55.0,6.470799503782602,4.42
1.1249295969854831,3,19,1,62.2,60.0,9.46374151045109,8.16
0.35767444427181594,0,21,3,60.5,59.0,7.010311867307229,4.92
0.4252677354043441,4,20,4,61.2,56.0,7.5126175446745105,5.22
0.7884573603642702,2,19,5,60.7,60.0,9.123692565250511,6.8
0.5877866649021191,3,19,1,59.7,62.0,7.818027938530729,6.02
0.44468582126144574,4,17,6,61.1,55.0,7.392031567514591,5.33
0.29266961396282,3,18,4,60.6,60.0,6.391917113392602,4.45
0.33647223662121295,3,22,1,61.9,58.0,6.752270376141742,4.73
0.7884573603642702,4,17,7,61.5,56.0,8.904901577935142,6.79
0.9202827531436926,4,19,3,62.1,55.0,9.580730826800856,7.38
0.6981347220709844,2,22,4,63.1,56.0,8.960082528170402,6.38
0.7227059828014898,4,19,4,61.2,56.0,8.960724500330858,6.56
0.9202827531436926,4,19,3,62.8,57.0,9.264260213965613,7.33
0.5538851132264376,0,16,4,58.8,68.0,7.592366128519796,5.91
0.7275486072772778,3,20,2,61.7,58.0,8.433376705323127,6.58
0.5364933705145685,4,21,3,62.2,57.0,8.03073492409854,5.69
0.5709795465857378,2,19,3,58.3,63.0,7.9714309977693505,6.0
0.5822156198526637,4,19,2,62.6,55.0,7.962763930168115,5.91
0.27002713721306015,4,21,2,62.8,57.0,6.54965074223381,4.34
0.27002713721306015,4,22,5,62.0,56.0,6.942156705699469,4.35
0.5306282510621704,1,17,3,57.1,61.0,7.606387389772652,5.9
0.6418538861723948,1,20,4,63.5,57.0,8.429672593886743,6.06
0.9932517730102833,4,16,1,60.5,57.0,9.04852707581358,7.74
