depth,table,x,cut_enc,color_enc,clarity_enc,log_price,log_carat
60.5,63.0,7.32,2,16,3,8.896724917497897,0.4054651081081644
62.9,55.0,5.06,2,21,2,7.157735484249907,-0.6733445532637656
60.6,60.0,5.88,3,22,2,7.884199933676039,-0.3011050927839216
60.7,58.0,6.3,3,17,4,8.05356916913454,-0.10536051565782628
62.3,57.0,6.22,3,18,3,8.284756593190435,-0.09431067947124129
60.3,60.7,5.86,1,19,4,8.045908742270779,-0.2744368457017603
62.9,60.0,6.47,3,17,2,8.332067707289548,0.058268908123975824
61.6,56.0,5.24,2,22,2,7.365180126021013,-0.5978370007556204
61.2,59.0,4.49,3,19,3,6.639875833826536,-1.0788096613719298
61.2,58.0,6.85,2,19,4,9.13356731317027,0.19885085874516517
62.6,57.0,5.1,4,22,2,7.4109518755836366,-0.6931471805599453
62.6,58.0,6.71,3,17,2,8.499843553081124,0.1570037488096647
63.3,59.0,5.82,1,21,3,8.121183242078828,-0.2231435513142097
62.3,57.0,4.8,4,22,4,7.2078598714324755,-0.8675005677047231
62.3,56.0,5.69,3,19,2,7.733245646529795,-0.342490308946776
61.2,58.0,5.96,0,19,1,7.716906135298388,-0.2231435513142097
61.8,54.0,4.39,4,19,6,6.670766320845874,-1.171182981502945
62.9,54.0,6.82,4,20,3,9.054504940418054,0.1906203596086497
60.6,61.0,4.35,3,19,6,6.920671504248683,-1.2039728043259361
60.5,59.0,5.98,3,21,3,8.081475040137052,-0.2613647641344075
62.0,58.0,7.46,3,17,2,9.102532419341877,0.4762341789963717
59.7,58.0,5.33,3,21,1,7.1459844677143876,-0.5978370007556204
61.4,58.0,5.76,3,16,3,7.572502985020384,-0.3285040669720361
60.9,60.0,4.63,3,18,4,6.725033642166843,-0.9942522733438669
61.9,59.0,4.3,3,19,4,6.405228458030842,-1.2039728043259361
62.0,56.0,7.42,4,16,1,8.825412915085566,0.4382549309311553
62.9,56.0,4.58,3,20,5,6.854354502255021,-0.9942522733438669
62.9,58.0,4.34,3,18,4,6.548219102762372,-1.171182981502945
61.7,55.0,5.26,4,20,1,7.075808863978387,-0.5978370007556204
62.5,58.0,6.41,3,19,3,8.748463629942055,0.01980262729617973
61.4,56.0,3.94,2,20,5,6.368187186350492,-1.4696759700589417
63.1,57.0,6.35,1,17,0,7.952966790923131,0.009950330853168092
60.1,58.0,4.45,3,20,3,6.501289670540389,-1.1086626245216111
64.4,53.0,5.61,0,21,2,7.89989532313973,-0.35667494393873245
63.6,56.0,4.37,1,22,2,6.628041376179533,-1.1394342831883648
61.3,56.0,5.82,4,17,2,7.926241523170962,-0.3011050927839216
61.2,57.0,5.17,4,18,6,7.500529485395295,-0.6539264674066639
59.0,59.0,6.38,2,18,1,8.112227958349724,-0.05129329438755058
62.0,56.0,4.37,4,19,4,6.4692503167957724,-1.1394342831883648
61.5,59.0,6.4,3,19,3,8.565983355585669,0.01980262729617973
60.8,56.0,5.95,3,21,4,8.089482474360754,-0.2613647641344075
61.2,59.0,6.72,2,20,2,8.520587424484253,0.12221763272424911
59.8,59.0,4.82,3,20,2,6.626717749249025,-0.8915981192837836
61.8,56.0,5.47,4,16,2,7.355641102974253,-0.4620354595965587
61.8,56.0,5.84,4,22,3,8.221747728346623,-0.2613647641344075
60.5,60.0,4.33,3,19,6,6.704414354964107,-1.171182981502945
61.4,57.0,5.76,4,19,2,7.777373602657861,-0.342490308946776
61.1,55.0,6.9,4,21,1,8.611411866655219,0.1823215567939546
62.6,59.0,6.38,3,19,4,8.77940359789435,0.009950330853168092
61.3,57.0,4.29,2,19,5,6.52795791762255,-1.2039728043259361
62.1,55.0,5.68,4,22,1,7.845024417241484,-0.35667494393873245
61.3,59.0,5.17,3,19,3,7.274479558773871,-0.6733445532637656
61.7,61.0,4.38,2,18,4,6.329720905522696,-1.1394342831883648
61.5,54.9,5.13,4,19,4,7.443078374348516,-0.6733445532637656
61.2,55.0,4.35,4,21,3,6.738152494595957,-1.2039728043259361
61.6,56.0,5.73,4,19,2,7.88193748927207,-0.342490308946776
61.0,61.0,4.31,3,22,1,6.352629396319567,-1.2039728043259361
61.0,56.0,5.92,4,21,2,8.249836485425702,-0.2613647641344075
59.1,59.0,4.21,2,22,5,6.391917113392602,-1.3470736479666092
62.3,57.0,7.28,4,17,3,9.137447046455858,0.412109650826833
60.2,58.0,5.31,3,20,2,7.251344983372214,-0.5978370007556204
61.6,55.0,6.59,4,20,7,9.38328476695754,0.08617769624105241
61.6,54.0,5.09,4,20,1,6.983789965258135,-0.6931471805599453
63.2,57.0,6.41,1,20,4,8.90910013492555,0.03922071315328133
61.0,56.0,6.42,3,21,1,8.382747094863314,0.009950330853168092
61.9,54.7,4.34,4,16,4,6.061456918928017,-1.171182981502945
61.1,60.0,6.95,3,17,3,8.733271845008325,0.20701416938432612
63.7,61.0,7.11,1,17,2,8.999248901686114,0.412109650826833
61.3,56.0,4.36,4,18,2,6.139884552226255,-1.171182981502945
59.9,59.0,4.55,3,21,1,6.1675164908883415,-1.0788096613719298
61.8,55.0,5.28,2,19,2,7.215975002651466,-0.579818495252942
63.8,57.0,6.19,1,19,1,7.892452043520352,-0.08338160893905101
62.6,59.0,7.31,3,17,1,8.894533135798554,0.412109650826833
62.0,58.0,4.82,3,21,2,6.582025138892826,-0.8675005677047231
63.6,56.0,5.97,2,21,3,8.293299358711323,-0.16251892949777494
62.1,57.0,5.36,4,19,3,7.480992162869525,-0.527632742082372
61.0,57.0,4.84,4,20,4,6.93828448401696,-0.8675005677047231
60.6,62.0,4.71,1,20,6,6.984716320118266,-0.916290731874155
60.6,55.0,4.12,2,19,6,6.263398262591624,-1.3862943611198906
63.0,55.0,4.14,4,18,7,6.373319789577012,-1.2729656758128873
62.1,55.4,5.25,2,20,3,7.482681828154651,-0.5978370007556204
60.3,58.0,5.2,3,21,2,7.221835825288449,-0.6539264674066639
62.1,56.0,5.71,4,22,3,8.108021221376747,-0.342490308946776
61.3,56.0,6.46,4,20,1,8.401108712395436,0.0
60.6,56.0,4.39,4,21,2,6.38856140554563,-1.171182981502945
62.0,53.4,5.69,4,22,5,8.382289428951436,-0.35667494393873245
60.7,56.0,6.26,4,21,2,8.206583614320753,-0.09431067947124129
59.3,58.0,6.97,2,19,5,9.18049952996516,0.19885085874516517
60.1,59.0,6.92,3,20,2,8.893160828735379,0.1823215567939546
63.4,57.0,5.05,2,22,3,7.394493107219038,-0.6931471805599453
62.0,55.0,7.32,3,22,1,9.069122370060645,0.37843643572024505
63.1,57.0,4.44,1,22,2,6.439350371100098,-1.0788096613719298
62.8,56.0,6.54,3,18,1,8.117312461601975,0.04879016416943204
61.2,59.0,5.83,3,18,1,7.4377951216719325,-0.31471074483970024
61.4,55.3,5.18,4,19,5,7.579167967396076,-0.6539264674066639
61.8,55.0,6.45,3,20,5,9.069698042173716,0.009950330853168092
62.2,56.0,4.36,4,22,3,6.848005274576363,-1.171182981502945
62.6,55.0,4.7,4,18,1,6.29156913955832,-0.916290731874155
61.6,58.0,7.35,4,16,4,8.995536944936974,0.412109650826833
61.7,54.0,5.4,4,22,1,7.212294468500341,-0.5447271754416722
64.3,59.0,6.21,1,22,1,8.310169021981912,0.0
62.0,58.0,5.93,2,16,1,7.684783943522785,-0.19845093872383832
63.2,57.0,4.82,1,16,4,6.542471960506805,-0.8209805520698302
60.1,60.0,6.58,3,19,1,8.250097752572845,0.04879016416943204
60.1,59.0,5.51,3,21,2,7.502186486602924,-0.4942963218147801
63.2,56.0,4.65,1,21,2,6.532334292222349,-0.916290731874155
60.6,55.0,4.26,4,20,2,6.175867270105761,-1.2729656758128873
62.5,55.0,4.46,4,21,3,6.61338421837956,-1.0788096613719298
61.7,56.0,4.83,4,22,2,6.946975992135418,-0.8675005677047231
61.6,55.0,6.89,4,18,1,8.704502289721232,0.22314355131420976
63.8,58.0,6.38,2,18,1,8.321664807135,0.04879016416943204
61.9,58.0,6.63,3,17,2,8.288534459413917,0.10436001532424286
59.2,58.0,6.56,4,19,5,9.000483164987708,0.01980262729617973
61.5,57.0,6.01,4,20,2,8.137980454452139,-0.21072103131565253
61.1,60.0,5.72,2,17,3,7.776535028185241,-0.342490308946776
61.6,54.0,4.34,4,22,4,6.576469569048224,-1.2039728043259361
61.9,56.0,4.79,4,18,7,7.103322062526113,-0.8675005677047231
60.2,60.0,6.7,2,22,2,8.868694776580972,0.131028262406404
62.4,54.0,6.46,2,20,1,8.381144346952961,0.03922071315328133
62.6,54.0,4.78,4,19,2,6.827629234502852,-0.8915981192837836
61.8,57.0,6.08,4,18,1,7.529943370601589,-0.18632957819149348
60.7,55.0,7.54,4,19,1,9.162199996648248,0.4382549309311553
61.9,59.0,6.73,3,18,2,8.535229553902337,0.14842000511827322
61.8,55.0,5.41,4,17,4,7.244941546337007,-0.527632742082372
61.1,58.0,7.45,3,16,7,9.169101623959586,0.4252677354043441
59.6,60.0,6.25,3,18,3,8.27410200229233,-0.09431067947124129
60.2,58.0,4.29,2,20,5,6.498282149476434,-1.2378743560016174
59.6,59.0,6.04,3,20,3,7.949797216161852,-0.2876820724517809
61.4,63.0,6.22,1,22,1,8.334471554600944,-0.07257069283483537
60.5,59.0,6.73,3,20,1,8.42726848388825,0.11332868530700327
61.5,55.0,4.78,4,21,2,6.566672429803241,-0.8915981192837836
61.1,56.0,5.32,2,19,2,7.249925536717988,-0.579818495252942
61.5,57.0,4.91,4,19,6,7.167809184316444,-0.7985076962177716
61.4,58.0,6.4,3,22,2,8.536211197252,0.0
61.7,60.0,5.32,3,22,3,7.624130585661289,-0.5621189181535413
61.8,56.0,5.35,4,19,3,7.454719949364001,-0.5621189181535413
60.5,58.0,6.9,2,17,2,8.659213451436667,0.20701416938432612
60.1,58.0,6.64,2,19,3,8.734238184268579,0.058268908123975824
61.5,56.0,5.18,4,21,3,7.362645270417825,-0.6539264674066639
62.6,58.0,5.64,4,22,4,8.097730573664219,-0.35667494393873245
61.8,56.0,4.29,4,21,3,6.489204931325317,-1.2039728043259361
62.0,61.0,6.14,2,20,1,8.234830280442056,-0.10536051565782628
62.1,54.0,6.77,3,20,3,9.082052351674651,0.1823215567939546
61.3,58.0,4.53,3,19,3,6.639875833826536,-1.0788096613719298
59.7,59.0,5.81,3,17,3,7.716906135298388,-0.31471074483970024
61.9,58.0,4.43,3,19,5,6.872128101338986,-1.1086626245216111
62.9,59.0,6.49,2,19,3,8.783396232190894,0.06765864847381486
63.9,53.0,4.71,1,22,1,6.682108597449809,-0.916290731874155
62.5,57.0,6.84,2,19,4,9.005773206234908,0.1823215567939546
62.2,56.0,6.77,3,17,2,8.441822884391462,0.13976194237515863
61.7,54.0,4.38,4,22,5,6.703188113240863,-1.171182981502945
61.4,59.0,5.74,3,19,4,7.837948916025283,-0.35667494393873245
60.4,57.0,4.76,2,19,4,6.633318433280377,-0.916290731874155
62.8,59.0,6.41,2,21,2,8.59711281459211,0.009950330853168092
60.8,60.0,6.9,3,18,2,8.745443680098592,0.1823215567939546
60.9,61.0,4.32,1,21,6,6.586171654854675,-1.171182981502945
60.8,57.0,4.2,2,19,7,6.338594078203183,-1.3093333199837622
62.5,58.0,6.77,2,18,6,9.036582045842716,0.20701416938432612
60.8,59.0,5.2,3,19,1,6.9584483932976555,-0.6733445532637656
61.3,56.0,4.69,4,20,2,6.823286122355687,-0.941608539858445
59.6,61.0,6.95,4,17,1,8.494947582468917,0.1823215567939546
63.4,56.0,6.12,1,18,4,8.365905077202456,-0.09431067947124129
61.5,58.0,6.81,3,21,1,8.738254576526122,0.19885085874516517
61.3,58.0,4.13,2,21,3,6.152732694704104,-1.3093333199837622
61.1,56.0,5.19,4,20,3,7.393263094763838,-0.6539264674066639
61.2,59.0,6.48,3,20,4,8.984944285608679,0.009950330853168092
62.4,55.0,4.28,4,18,3,6.19644412779452,-1.2039728043259361
64.0,59.0,7.25,1,18,3,9.210340371976184,0.412109650826833
61.5,58.0,4.45,3,17,5,6.610696044717759,-1.1086626245216111
62.4,54.0,6.51,4,19,5,9.035153304082828,0.06765864847381486
61.6,58.0,5.37,3,22,2,7.3864708488298945,-0.4942963218147801
61.5,55.0,6.05,4,21,2,8.300031711779575,-0.18632957819149348
60.6,55.0,6.73,4,22,0,8.328209491748732,0.11332868530700327
64.0,57.0,5.84,1,21,1,7.774435510302958,-0.2484613592984996
61.7,60.0,7.45,2,16,2,8.94832604627298,0.4762341789963717
61.0,54.0,4.19,2,19,4,6.0844994130751715,-1.3093333199837622
61.2,55.0,5.28,4,20,3,7.365180126021013,-0.5978370007556204
63.1,57.0,4.31,2,21,2,6.548219102762372,-1.171182981502945
61.4,59.0,4.71,4,21,5,7.00850518208228,-0.916290731874155
60.5,54.0,6.22,4,20,3,8.418697944667139,-0.10536051565782628
62.3,57.0,5.99,4,19,4,8.173011311724972,-0.21072103131565253
62.7,60.0,4.35,3,20,6,6.897704943128636,-1.1394342831883648
62.1,56.0,4.65,4,22,5,7.10002716662926,-0.941608539858445
61.3,57.0,4.54,4,18,2,6.26530121273771,-1.0788096613719298
62.0,57.0,6.48,3,19,3,8.627123250788433,0.01980262729617973
62.4,58.0,6.81,4,17,3,8.827174771362785,0.20701416938432612
59.8,58.0,5.55,2,20,3,7.621195162809845,-0.4780358009429998
63.0,58.0,7.32,3,20,2,9.38907215991958,0.412109650826833
61.8,56.0,4.97,4,16,6,6.925595197110468,-0.7765287894989963
62.9,60.0,6.09,3,17,4,8.155936337972394,-0.10536051565782628
61.3,60.0,4.77,2,17,5,6.698268054115413,-0.8915981192837836
63.4,58.0,6.29,2,19,2,8.527341522468053,0.009950330853168092
63.4,59.0,6.34,2,18,2,8.483843211734683,0.009950330853168092
60.2,55.0,5.19,4,20,1,7.0825485693553,-0.6733445532637656
60.8,58.0,4.83,3,20,1,6.721425700790643,-0.8915981192837836
62.0,56.0,4.3,4,22,2,6.313548046277095,-1.2039728043259361
63.9,55.0,6.28,1,19,4,8.68609172787805,0.0
62.1,55.0,4.33,4,19,4,6.437751649736401,-1.171182981502945
62.3,60.0,4.32,3,20,3,6.437751649736401,-1.171182981502945
62.5,55.0,6.17,4,19,2,8.357024439263416,-0.10536051565782628
62.8,57.0,4.92,2,19,4,6.955592608396297,-0.7765287894989963
61.7,57.0,7.44,4,16,3,8.967886572127473,0.412109650826833
60.7,58.0,6.76,3,18,2,8.517793011488205,0.131028262406404
61.1,58.0,6.24,3,19,2,8.06777619577889,-0.11653381625595151
60.8,57.0,4.82,4,19,3,6.741700694652055,-0.8675005677047231
64.1,54.0,4.72,2,22,2,6.535241271013659,-0.8915981192837836
62.6,58.0,6.08,2,20,3,8.45126704130007,-0.10536051565782628
60.5,57.0,4.37,2,21,6,6.759255270663693,-1.2039728043259361
61.1,57.0,4.36,4,17,6,6.5638555265321274,-1.2039728043259361
63.2,57.0,4.65,1,22,3,6.666956792429207,-0.916290731874155
63.0,59.0,7.26,2,17,2,9.077722847361343,0.412109650826833
61.6,55.0,4.42,4,21,3,6.802394763324311,-1.1394342831883648
59.4,59.0,4.45,2,20,6,6.786716950605081,-1.1394342831883648
62.2,55.0,4.84,3,19,5,7.029087564149662,-0.843970070294529
63.2,57.0,4.27,2,19,5,6.777646593635117,-1.2039728043259361
62.4,57.0,6.65,4,16,2,8.484669999710677,0.11332868530700327
60.2,57.0,4.42,2,19,3,6.329720905522696,-1.1394342831883648
59.0,57.0,5.8,1,20,1,7.649692623711514,-0.35667494393873245
61.7,59.0,6.43,3,22,5,9.0441677169216,0.02955880224154443
62.4,56.0,4.64,4,21,6,7.144407180321139,-0.9675840262617056
62.5,59.0,4.23,2,22,3,6.565264970035361,-1.2039728043259361
62.6,56.0,6.17,4,22,2,8.32069157104845,-0.13926206733350766
62.2,55.0,6.76,4,18,3,8.847359875474174,0.1823215567939546
61.7,59.0,7.03,3,18,1,8.422442854870427,0.2700271372130602
59.7,59.0,4.94,2,21,4,6.993932975223189,-0.8209805520698302
62.7,57.0,5.1,2,21,2,7.236339342754344,-0.6539264674066639
60.5,57.0,4.6,4,20,3,6.80903930604298,-1.0498221244986778
61.2,57.0,4.48,4,21,2,6.456769655572163,-1.0788096613719298
63.0,57.0,4.32,2,19,1,6.0112671744041615,-1.171182981502945
60.6,62.0,6.43,3,20,2,8.596004371840527,0.0
62.9,56.0,4.43,4,22,1,6.447305862541213,-1.1086626245216111
61.6,55.0,4.16,4,21,4,6.152732694704104,-1.3093333199837622
61.6,60.0,5.7,3,22,1,7.748028524432376,-0.342490308946776
64.7,54.0,6.09,0,20,3,8.27664912542186,-0.10536051565782628
62.9,56.0,5.08,3,18,1,7.025538314638521,-0.6733445532637656
59.1,56.0,5.58,4,19,1,7.1308988302963465,-0.5108256237659907
63.0,55.0,6.72,2,18,2,8.642062173462106,0.20701416938432612
62.1,57.0,5.68,4,18,1,7.660114319173928,-0.342490308946776
62.6,57.0,6.42,4,20,2,8.58783803098557,0.02955880224154443
60.9,56.0,5.22,4,19,5,7.527255919373784,-0.6539264674066639
60.4,59.0,6.21,2,22,2,8.48590890137647,-0.10536051565782628
60.6,56.0,6.92,4,17,1,8.535229553902337,0.1906203596086497
62.6,53.9,6.51,4,17,2,8.526945482858915,0.0769610411361284
62.4,59.0,6.45,3,19,3,8.663369301573839,0.009950330853168092
62.8,56.0,5.72,2,18,4,7.698936199813447,-0.3285040669720361
61.8,55.0,4.34,4,22,3,6.814542897259958,-1.2039728043259361
60.4,57.0,6.62,4,21,2,8.511778558714738,0.06765864847381486
59.9,57.0,4.4,4,17,3,6.324358962381311,-1.171182981502945
62.1,56.0,6.83,4,18,2,8.782322859397507,0.1823215567939546
62.7,56.0,4.83,3,19,2,6.875232087276577,-0.843970070294529
63.0,60.0,6.34,3,20,2,8.350902451694811,0.0
62.0,56.0,5.71,4,21,1,7.630946580890459,-0.35667494393873245
59.2,63.0,4.88,2,19,5,6.851184927493743,-0.916290731874155
61.3,56.0,4.81,4,21,5,7.103322062526113,-0.8675005677047231
61.9,57.0,4.39,4,22,3,6.879355804460439,-1.1394342831883648
61.3,56.0,5.29,4,17,2,7.220373836723949,-0.5978370007556204
61.7,55.0,4.35,4,19,3,6.298949246855942,-1.171182981502945
62.2,54.0,4.42,4,18,5,6.4425401664681985,-1.1394342831883648
62.6,59.0,6.73,3,17,4,8.608312784783722,0.16551443847757333
60.9,58.0,4.35,3,22,3,6.814542897259958,-1.2039728043259361
61.9,56.0,5.2,4,17,3,7.138866999945524,-0.616186139423817
60.6,60.0,6.81,3,19,4,8.9445502459405,0.1570037488096647
62.1,56.0,5.33,4,19,4,7.575071699507561,-0.5621189181535413
62.6,58.0,4.29,3,19,6,6.920671504248683,-1.2039728043259361
61.4,57.0,6.77,4,21,4,9.315060682746585,0.16551443847757333
62.0,55.0,5.11,2,20,5,7.621195162809845,-0.6733445532637656
61.5,58.0,4.8,3,19,4,6.8679744089702925,-0.8915981192837836
61.6,55.0,4.42,2,18,5,6.4692503167957724,-1.1394342831883648
60.5,59.0,4.92,0,21,3,7.009408932708637,-0.843970070294529
61.2,56.0,5.22,4,20,4,7.512071245835466,-0.6348782724359695
60.7,60.0,6.8,2,19,5,9.1235835080499,0.1823215567939546
59.7,62.0,6.02,3,19,1,7.81762544305337,-0.2231435513142097
61.1,55.0,5.33,4,17,6,7.3914152346753585,-0.579818495252942
60.6,60.0,4.45,3,18,4,6.39024066706535,-1.0788096613719298
61.9,58.0,4.73,3,22,1,6.75110146893676,-0.916290731874155
61.5,56.0,6.79,4,17,7,8.904765846682814,0.1823215567939546
63.1,56.0,6.38,2,22,4,8.959954084268098,0.009950330853168092
61.2,56.0,6.56,4,19,4,8.960596138864794,0.058268908123975824
62.8,57.0,7.33,4,19,3,9.26416545867109,0.412109650826833
61.7,58.0,6.58,3,20,2,8.433159195806228,0.06765864847381486
62.2,57.0,5.69,4,21,3,8.030409562130485,-0.342490308946776
62.6,55.0,5.91,4,19,2,7.962415680121064,-0.23572233352106983
62.8,57.0,4.34,4,21,2,6.548219102762372,-1.171182981502945
62.0,56.0,4.35,4,22,5,6.9411900550683745,-1.171182981502945
63.5,57.0,6.06,1,20,4,8.429454277108231,-0.10536051565782628
60.5,57.0,7.74,4,16,1,9.048409504829962,0.5306282510621704
60.9,57.0,5.15,4,22,1,7.221105098182496,-0.6931471805599453
63.1,56.0,6.34,1,19,5,8.913281137711804,0.009950330853168092
63.4,59.0,5.63,2,22,6,8.380685946761574,-0.35667494393873245
61.9,57.0,4.9,3,16,4,6.792344427470809,-0.8209805520698302
61.1,59.0,7.44,3,17,4,9.252249775053393,0.4574248470388755
62.4,56.0,6.41,4,19,2,8.508354242749032,0.0
61.8,56.0,4.4,4,21,4,6.715383386334681,-1.1394342831883648
63.3,55.0,4.7,2,20,6,7.04141166379481,-0.8915981192837836
63.5,60.0,6.36,2,18,6,8.74766979009724,0.0
62.2,58.0,4.36,2,21,2,6.329720905522696,-1.1394342831883648
62.6,55.0,5.26,2,19,3,7.382746449738912,-0.5621189181535413
61.7,56.0,5.16,4,19,5,7.60688453121963,-0.6539264674066639
62.4,57.0,5.66,2,19,2,7.698936199813447,-0.342490308946776
62.4,56.0,4.31,4,19,5,6.561030665896573,-1.171182981502945
62.9,59.0,4.28,3,18,2,6.317164686747284,-1.2039728043259361
61.9,55.0,5.16,4,22,1,7.163946684342547,-0.6539264674066639
61.8,55.0,5.26,4,21,1,7.149131598557407,-0.5978370007556204
61.0,58.0,6.7,2,19,7,9.192176401348512,0.11332868530700327
61.8,57.0,6.04,2,19,3,8.18757739559151,-0.1743533871447778
62.9,58.0,5.06,3,22,1,6.904750769961838,-0.6931471805599453
60.1,57.0,6.42,3,19,3,8.743850562030243,0.0
61.7,56.0,6.79,4,16,4,8.552946361122055,0.16551443847757333
61.7,61.0,3.95,2,21,6,6.184148890937483,-1.4271163556401458
61.3,59.0,6.45,2,20,4,8.82246957226897,0.01980262729617973
63.7,55.0,4.38,1,22,2,6.628041376179533,-1.1394342831883648
59.4,61.0,5.79,1,21,4,8.027150106832774,-0.35667494393873245
61.9,55.0,4.38,4,20,2,6.19644412779452,-1.1394342831883648
63.0,57.0,4.38,4,18,3,6.473890696352274,-1.1394342831883648
63.9,58.0,4.67,1,21,2,6.782192056006791,-0.916290731874155
62.0,56.0,4.74,2,18,4,6.717804695023691,-0.8915981192837836
61.8,59.0,6.49,2,19,2,8.531096096585228,0.03922071315328133
62.5,56.0,6.77,4,22,1,8.59637398929068,0.1570037488096647
62.0,54.0,4.58,4,17,4,6.375024819828097,-1.0216512475319814
61.6,57.0,6.38,4,21,3,8.794824928014517,0.0
62.6,56.0,4.29,3,22,2,6.5638555265321274,-1.2039728043259361
61.1,60.0,6.49,0,20,3,8.74369111054302,0.009950330853168092
62.4,53.0,4.11,4,20,4,6.42648845745769,-1.3470736479666092
62.6,61.0,5.56,1,20,3,7.85979918056211,-0.35667494393873245
62.4,56.0,6.48,4,20,3,8.81744592104187,0.02955880224154443
61.6,56.0,4.32,4,21,3,6.522092798170152,-1.171182981502945
60.3,58.0,4.47,3,21,5,6.7661917146603505,-1.1086626245216111
63.5,58.0,7.23,2,18,2,8.917176635955164,0.4054651081081644
61.4,54.0,4.83,2,21,2,6.590301048196686,-0.8675005677047231
62.5,57.0,6.39,4,22,1,8.55756708555451,0.009950330853168092
61.5,59.0,4.62,3,20,2,6.673297967767654,-0.9942522733438669
60.6,59.0,6.61,4,18,2,8.657998068007258,0.0769610411361284
64.3,54.0,6.66,1,18,4,8.688622307043769,0.13976194237515863
62.4,59.0,4.4,3,17,6,6.439350371100098,-1.0788096613719298
63.6,59.0,6.9,1,16,3,8.569595870209286,0.26236426446749106
62.0,58.0,5.8,2,20,3,7.96311205897929,-0.2744368457017603
61.6,57.0,6.43,4,21,3,8.881558488638976,0.009950330853168092
62.5,59.0,6.5,3,21,2,8.691314551644853,0.04879016416943204
64.3,60.0,5.69,1,17,2,7.75190533307861,-0.2744368457017603
62.3,56.0,5.66,2,20,3,7.767263996757308,-0.35667494393873245
62.0,58.0,4.73,3,21,3,6.945051063725834,-0.916290731874155
62.0,56.0,5.26,4,21,3,7.40184157874383,-0.5978370007556204
62.0,60.0,6.47,3,18,1,8.229244416735913,0.02955880224154443
61.9,57.0,6.99,4,17,1,8.715552125907816,0.25464221837358075
63.5,55.0,4.31,1,20,3,6.368187186350492,-1.171182981502945
64.2,56.0,4.69,1,21,2,6.782192056006791,-0.916290731874155
60.1,58.0,4.79,2,16,6,6.652863029353347,-0.8915981192837836
62.5,55.0,4.42,4,21,2,6.361302477572996,-1.1086626245216111
62.0,56.0,4.31,4,18,6,6.455198563340122,-1.2039728043259361
61.7,55.2,6.84,4,17,2,8.709795057617749,0.19885085874516517
61.7,59.0,6.19,3,18,3,8.340694647925071,-0.10536051565782628
61.3,56.0,6.88,3,19,5,9.187992508312275,0.1906203596086497
61.9,61.5,5.03,1,19,4,7.355641102974253,-0.6931471805599453
64.2,58.0,5.43,2,18,1,7.163946684342547,-0.4462871026284195
61.2,59.0,4.28,2,19,4,6.405228458030842,-1.2039728043259361
62.0,55.0,7.21,4,18,4,9.349928386183237,0.3576744442718159
62.8,55.0,4.49,2,21,3,6.670766320845874,-1.0216512475319814
62.1,55.0,5.39,4,17,2,7.237059026124737,-0.5108256237659907
62.2,56.0,4.34,4,17,2,6.035481432524756,-1.171182981502945
61.0,60.0,7.29,3,18,4,9.320180837655714,0.412109650826833
61.6,57.0,6.79,4,16,2,8.482808764554406,0.1823215567939546
62.1,54.0,4.81,4,21,2,6.876264611890766,-0.8915981192837836
61.1,58.0,6.63,2,17,1,8.343315881404946,0.10436001532424286
62.6,55.0,6.11,2,16,4,8.039802343736485,-0.10536051565782628
61.0,57.0,5.69,2,19,4,7.85979918056211,-0.35667494393873245
62.0,55.0,5.83,4,21,4,8.149601735736155,-0.2876820724517809
